filename,label,mean_complexity,std_complexity,min_complexity,max_complexity,complexity_range,mean_leaf_area,std_leaf_area,leaf_count,mean_boundary_delta,max_boundary_delta,mean_depth,std_depth
0442 (5).jpg,real,1.0,0.0,1.0,1.0,0.0,64.0,0.0,16,0.018294270833333338,0.04850260416666663,2.0,0.0
0442 (6).jpg,real,0.9996744791666666,0.001260736766343569,0.9947916666666666,1.0,0.00520833333333337,64.0,0.0,16,0.010872395833333336,0.0341796875,2.0,0.0
0442 (7).jpg,real,1.0,0.0,1.0,1.0,0.0,64.0,0.0,16,0.035221354166666684,0.08626302083333337,2.0,0.0
0442 (8).jpg,real,0.9957682291666666,0.015097289876699518,0.9375,1.0,0.0625,64.0,0.0,16,0.008919270833333336,0.0625,2.0,0.0
0442 (9).jpg,real,0.9886067708333334,0.030157708905232842,0.90625,1.0,0.09375,64.0,0.0,16,0.01513671875,0.07161458333333337,2.0,0.0
0442.jpg,real,0.9176432291666667,0.10756530434149957,0.7083333333333334,1.0,0.29166666666666663,64.0,0.0,16,0.061979166666666675,0.25,2.0,0.0
0443 (10).jpg,real,0.9853515625,0.03674638578443214,0.859375,1.0,0.140625,64.0,0.0,16,0.02141927083333333,0.140625,2.0,0.0
0443 (2).jpg,real,0.751953125,0.227301200855546,0.28125,1.0,0.71875,64.0,0.0,16,0.17428385416666664,0.49739583333333337,2.0,0.0
0443 (3).jpg,real,0.9977213541666666,0.00882515736440493,0.9635416666666666,1.0,0.03645833333333337,64.0,0.0,16,0.049641927083333336,0.09375,2.0,0.0
0443 (4).jpg,real,0.9928385416666666,0.015611430739950253,0.9427083333333334,1.0,0.05729166666666663,64.0,0.0,16,0.060677083333333326,0.18359375,2.0,0.0
0443 (5).jpg,real,0.9957682291666667,0.011531894260363499,0.9583333333333334,1.0,0.04166666666666663,64.0,0.0,16,0.025781249999999988,0.06901041666666663,2.0,0.0
0443 (6).jpg,real,0.9768880208333333,0.025579807365725446,0.9166666666666666,1.0,0.08333333333333337,64.0,0.0,16,0.06643880208333333,0.171875,2.0,0.0
0443 (7).jpg,real,0.9889322916666666,0.02342845600969608,0.9166666666666666,1.0,0.08333333333333337,64.0,0.0,16,0.03723958333333334,0.11067708333333337,2.0,0.0
0443 (8).jpg,real,0.9977213541666666,0.00882515736440493,0.9635416666666666,1.0,0.03645833333333337,64.0,0.0,16,0.005664062499999995,0.03645833333333337,2.0,0.0
0443 (9).jpg,real,0.9661458333333334,0.0699013829764039,0.7239583333333334,1.0,0.27604166666666663,64.0,0.0,16,0.05,0.17708333333333326,2.0,0.0
0443.jpg,real,0.85546875,0.19516921827742414,0.4322916666666667,1.0,0.5677083333333333,64.0,0.0,16,0.13756510416666665,0.32421875,2.0,0.0
0444 (10).jpg,real,0.9248046875,0.09536316016909815,0.6822916666666666,1.0,0.31770833333333337,64.0,0.0,16,0.07119140625,0.22265625,2.0,0.0
0444 (2).jpg,real,1.0,0.0,1.0,1.0,0.0,64.0,0.0,16,0.0013020833333333259,0.00651041666666663,2.0,0.0
0444 (3).jpg,real,1.0,0.0,1.0,1.0,0.0,64.0,0.0,16,0.002669270833333326,0.01334635416666663,2.0,0.0
0444 (4).jpg,real,1.0,0.0,1.0,1.0,0.0,64.0,0.0,16,0.005240885416666679,0.01692708333333337,2.0,0.0
0444 (5).jpg,real,0.9986979166666666,0.00504294706537425,0.9791666666666666,1.0,0.02083333333333337,64.0,0.0,16,0.01582031250000001,0.05110677083333337,2.0,0.0
0444 (6).jpg,real,0.986328125,0.027675014722437868,0.9114583333333334,1.0,0.08854166666666663,64.0,0.0,16,0.014778645833333326,0.08854166666666663,2.0,0.0
0444 (7).jpg,real,0.9319661458333333,0.1432820540377522,0.5260416666666666,1.0,0.47395833333333337,64.0,0.0,16,0.08444010416666665,0.35677083333333337,2.0,0.0
0444 (8).jpg,real,0.9850260416666666,0.03714362454582269,0.875,1.0,0.125,64.0,0.0,16,0.027539062499999996,0.09114583333333337,2.0,0.0
0444 (9).jpg,real,0.9000651041666666,0.11885701315678285,0.671875,1.0,0.328125,64.0,0.0,16,0.08671875,0.22005208333333337,2.0,0.0
0444.jpg,real,0.8463541666666666,0.19532118036266288,0.4895833333333333,1.0,0.5104166666666667,64.0,0.0,16,0.13919270833333333,0.28125000000000006,2.0,0.0
0445 (10).jpg,real,0.9602864583333334,0.09621109521601408,0.6927083333333334,1.0,0.30729166666666663,64.0,0.0,16,0.05445963541666665,0.27604166666666663,2.0,0.0
0445 (2).jpg,real,0.7428385416666666,0.329691382571596,0.22395833333333334,1.0,0.7760416666666666,64.0,0.0,16,0.17519531250000003,0.48177083333333337,2.0,0.0
0445 (3).jpg,real,0.9752604166666667,0.04785931236846122,0.8385416666666666,1.0,0.16145833333333337,64.0,0.0,16,0.04130859375000001,0.10807291666666663,2.0,0.0
0445 (4).jpg,real,0.9690755208333334,0.048070290914995956,0.8177083333333334,1.0,0.18229166666666663,64.0,0.0,16,0.039876302083333336,0.13151041666666674,2.0,0.0
0445 (5).jpg,real,0.9938151041666666,0.02264418006437328,0.90625,1.0,0.09375,64.0,0.0,16,0.01256510416666668,0.08723958333333337,2.0,0.0
0445 (6).jpg,real,0.9957682291666666,0.010452209868491097,0.9635416666666666,1.0,0.03645833333333337,64.0,0.0,16,0.020182291666666668,0.04817708333333337,2.0,0.0
0445 (7).jpg,real,0.9876302083333334,0.030585103246214444,0.875,1.0,0.125,64.0,0.0,16,0.06738281250000003,0.10286458333333337,2.0,0.0
0445 (8).jpg,real,0.9658203125,0.06104448713398251,0.8229166666666666,1.0,0.17708333333333337,64.0,0.0,16,0.041406250000000006,0.18489583333333337,2.0,0.0
0445 (9).jpg,real,0.8756510416666667,0.133739551995706,0.609375,1.0,0.390625,64.0,0.0,16,0.10755208333333333,0.21484375,2.0,0.0
0445.jpg,real,0.98828125,0.0244639247761145,0.9322916666666666,1.0,0.06770833333333337,64.0,0.0,16,0.013606770833333327,0.06770833333333337,2.0,0.0
0446 (10).jpg,real,0.9986979166666667,0.003444988686282007,0.9895833333333334,1.0,0.01041666666666663,64.0,0.0,16,0.009798177083333342,0.03645833333333337,2.0,0.0
0446 (2).jpg,real,0.986328125,0.037325758029229585,0.8645833333333334,1.0,0.13541666666666663,64.0,0.0,16,0.03476562500000001,0.09505208333333337,2.0,0.0
0446 (3).jpg,real,0.9388020833333333,0.08305822100946386,0.7239583333333334,1.0,0.27604166666666663,64.0,0.0,16,0.08300781250000003,0.20442708333333337,2.0,0.0
0446 (4).jpg,real,1.0,0.0,1.0,1.0,0.0,64.0,0.0,16,0.018098958333333325,0.05533854166666663,2.0,0.0
0446 (5).jpg,real,0.9677734375,0.04191894452255428,0.8697916666666666,1.0,0.13020833333333337,64.0,0.0,16,0.05826822916666667,0.1796875,2.0,0.0
0446 (6).jpg,real,0.9895833333333334,0.029057179172423692,0.890625,1.0,0.109375,64.0,0.0,16,0.025390625,0.0625,2.0,0.0
0446 (7).jpg,real,0.9899088541666666,0.028076053932421366,0.8854166666666666,1.0,0.11458333333333337,64.0,0.0,16,0.03860677083333333,0.13671875,2.0,0.0
0446 (8).jpg,real,0.9957682291666666,0.01291870757355758,0.9479166666666666,1.0,0.05208333333333337,64.0,0.0,16,0.0033854166666666685,0.05208333333333337,2.0,0.0
0446 (9).jpg,real,0.9404296875,0.08983372434249079,0.7604166666666666,1.0,0.23958333333333337,64.0,0.0,16,0.05888671875,0.19791666666666674,2.0,0.0
0446.jpg,real,1.0,0.0,1.0,1.0,0.0,64.0,0.0,16,0.009114583333333337,0.02734375,2.0,0.0
0447 (10).jpg,real,0.9837239583333334,0.026992724533369632,0.921875,1.0,0.078125,64.0,0.0,16,0.03411458333333332,0.1171875,2.0,0.0
0447 (2).jpg,real,0.9993489583333334,0.002521473532687111,0.9895833333333334,1.0,0.01041666666666663,64.0,0.0,16,0.023177083333333327,0.08463541666666663,2.0,0.0
0447 (3).jpg,real,0.9641927083333334,0.07727126847157743,0.6927083333333334,1.0,0.30729166666666663,64.0,0.0,16,0.03629557291666667,0.26822916666666663,2.0,0.0
0447 (4).jpg,real,0.9524739583333333,0.05743575040218551,0.8385416666666666,1.0,0.16145833333333337,64.0,0.0,16,0.03938802083333333,0.13020833333333326,2.0,0.0
0447 (5).jpg,real,0.9905598958333334,0.036561366223963235,0.8489583333333334,1.0,0.15104166666666663,64.0,0.0,16,0.04700520833333334,0.08333333333333337,2.0,0.0
0447 (6).jpg,real,0.9488932291666667,0.07377698271806868,0.78125,1.0,0.21875,64.0,0.0,16,0.04375000000000001,0.15625,2.0,0.0
0447 (7).jpg,real,1.0,0.0,1.0,1.0,0.0,64.0,0.0,16,0.0,0.0,2.0,0.0
0447 (8).jpg,real,0.9248046875,0.09870047184329893,0.6875,1.0,0.3125,64.0,0.0,16,0.084375,0.26822916666666663,2.0,0.0
0447 (9).jpg,real,0.9375,0.08722986575231367,0.6875,1.0,0.3125,64.0,0.0,16,0.060416666666666695,0.18229166666666674,2.0,0.0
0447.jpg,real,0.5875651041666666,0.28800610946721344,0.13020833333333334,1.0,0.8697916666666666,64.0,0.0,16,0.17552083333333332,0.51953125,2.0,0.0
0448 (10).jpg,real,1.0,0.0,1.0,1.0,0.0,64.0,0.0,16,0.0002604166666666741,0.0013020833333333703,2.0,0.0
0448 (2).jpg,real,0.9993489583333334,0.002521473532687111,0.9895833333333334,1.0,0.01041666666666663,64.0,0.0,16,0.009505208333333338,0.03938802083333337,2.0,0.0
0448 (3).jpg,real,0.8958333333333333,0.15559759631551723,0.4739583333333333,1.0,0.5260416666666667,64.0,0.0,16,0.10416666666666666,0.21484375,2.0,0.0
0448 (4).jpg,real,0.9817708333333334,0.0475572457493481,0.8177083333333334,1.0,0.18229166666666663,64.0,0.0,16,0.03824869791666667,0.11197916666666663,2.0,0.0
0448 (5).jpg,real,1.0,0.0,1.0,1.0,0.0,64.0,0.0,16,0.029069010416666652,0.08854166666666663,2.0,0.0
0448 (6).jpg,real,0.9313151041666666,0.09476123363205186,0.6875,1.0,0.3125,64.0,0.0,16,0.062369791666666674,0.26302083333333337,2.0,0.0
0448 (7).jpg,real,1.0,0.0,1.0,1.0,0.0,64.0,0.0,16,0.002473958333333326,0.01236979166666663,2.0,0.0
0448 (8).jpg,real,0.9990234375,0.0037822102990306807,0.984375,1.0,0.015625,64.0,0.0,16,0.005143229166666674,0.02180989583333337,2.0,0.0
0448 (9).jpg,real,0.9069010416666667,0.0851820289407953,0.7239583333333334,1.0,0.27604166666666663,64.0,0.0,16,0.06712239583333332,0.17447916666666663,2.0,0.0
0448.jpg,real,0.9925130208333334,0.028996945625901875,0.8802083333333334,1.0,0.11979166666666663,64.0,0.0,16,0.014811197916666668,0.11979166666666663,2.0,0.0
0449 (10).jpg,real,0.9869791666666666,0.05042947065374242,0.7916666666666666,1.0,0.20833333333333337,64.0,0.0,16,0.012565104166666669,0.20833333333333337,2.0,0.0
0449 (2).jpg,real,1.0,0.0,1.0,1.0,0.0,64.0,0.0,16,0.0,0.0,2.0,0.0
0449 (3).jpg,real,0.99609375,0.015128841196122723,0.9375,1.0,0.0625,64.0,0.0,16,0.015787760416666664,0.05729166666666663,2.0,0.0
0449 (4).jpg,real,0.9833984375,0.03336072432136468,0.8802083333333334,1.0,0.11979166666666663,64.0,0.0,16,0.013541666666666669,0.11979166666666663,2.0,0.0
0449 (5).jpg,real,0.9514973958333334,0.048184780846212034,0.875,1.0,0.125,64.0,0.0,16,0.07545572916666665,0.13541666666666663,2.0,0.0
0449 (6).jpg,real,0.9703776041666667,0.05392947963405784,0.8333333333333334,1.0,0.16666666666666663,64.0,0.0,16,0.03502604166666665,0.11588541666666663,2.0,0.0
0449 (7).jpg,real,0.9977213541666666,0.00882515736440493,0.9635416666666666,1.0,0.03645833333333337,64.0,0.0,16,0.010872395833333336,0.03645833333333337,2.0,0.0
0449 (8).jpg,real,0.9778645833333334,0.035966737804513364,0.890625,1.0,0.109375,64.0,0.0,16,0.02102864583333333,0.09895833333333326,2.0,0.0
0449 (9).jpg,real,0.9915364583333334,0.03277915592493256,0.8645833333333334,1.0,0.13541666666666663,64.0,0.0,16,0.008398437500000005,0.13541666666666663,2.0,0.0
0449.jpg,real,0.8245442708333333,0.238673819592801,0.359375,1.0,0.640625,64.0,0.0,16,0.15507812499999998,0.44531249999999994,2.0,0.0
0450 (10).jpg,real,0.9876302083333333,0.030138377601829972,0.890625,1.0,0.109375,64.0,0.0,16,0.030143229166666664,0.07682291666666663,2.0,0.0
0450 (2).jpg,real,1.0,0.0,1.0,1.0,0.0,64.0,0.0,16,0.0,0.0,2.0,0.0
0450 (3).jpg,real,0.8697916666666667,0.08416334693329329,0.7135416666666666,0.9947916666666666,0.28125,64.0,0.0,16,0.0896484375,0.21484375,2.0,0.0
0450 (4).jpg,real,0.9739583333333333,0.05218089820185906,0.796875,1.0,0.203125,64.0,0.0,16,0.043815104166666674,0.16927083333333337,2.0,0.0
0450 (5).jpg,real,1.0,0.0,1.0,1.0,0.0,64.0,0.0,16,0.004361979166666674,0.02180989583333337,2.0,0.0
0450 (6).jpg,real,0.9899088541666666,0.03094845561753732,0.875,1.0,0.125,64.0,0.0,16,0.03291015625000002,0.11328125,2.0,0.0
0450 (7).jpg,real,0.9964192708333334,0.013868104429779152,0.9427083333333334,1.0,0.05729166666666663,64.0,0.0,16,0.0232421875,0.0576171875,2.0,0.0
0450 (8).jpg,real,0.994140625,0.015502449088269086,0.953125,1.0,0.046875,64.0,0.0,16,0.017122395833333342,0.0703125,2.0,0.0
0450 (9).jpg,real,0.9993489583333334,0.002521473532687111,0.9895833333333334,1.0,0.01041666666666663,64.0,0.0,16,0.008398437500000005,0.03938802083333337,2.0,0.0
0450.jpg,real,0.9283854166666667,0.1292608758419867,0.4739583333333333,1.0,0.5260416666666667,64.0,0.0,16,0.129296875,0.32161458333333337,2.0,0.0
0451 (10).jpg,real,0.9983723958333334,0.004403564211741103,0.984375,1.0,0.015625,64.0,0.0,16,0.010514322916666674,0.04036458333333337,2.0,0.0
0451 (2).jpg,real,1.0,0.0,1.0,1.0,0.0,64.0,0.0,16,0.001171875,0.00390625,2.0,0.0
0451 (3).jpg,real,0.7353515625,0.2144070589532495,0.4114583333333333,1.0,0.5885416666666667,64.0,0.0,16,0.16555989583333336,0.359375,2.0,0.0
0451 (4).jpg,real,0.9892578125,0.03244611658580371,0.8697916666666666,1.0,0.13020833333333337,64.0,0.0,16,0.019108072916666663,0.10026041666666674,2.0,0.0
0451 (5).jpg,real,0.9544270833333334,0.052617701435356115,0.84375,1.0,0.15625,64.0,0.0,16,0.09427083333333333,0.17578125,2.0,0.0
0451 (6).jpg,real,0.9990234375,0.0037822102990306807,0.984375,1.0,0.015625,64.0,0.0,16,0.001106770833333326,0.015625,2.0,0.0
0451 (7).jpg,real,0.9973958333333334,0.010085894130748473,0.9583333333333334,1.0,0.04166666666666663,64.0,0.0,16,0.021484374999999993,0.0537109375,2.0,0.0
0451 (8).jpg,real,0.9977213541666666,0.00882515736440493,0.9635416666666666,1.0,0.03645833333333337,64.0,0.0,16,0.019856770833333325,0.05338541666666663,2.0,0.0
0451 (9).jpg,real,0.8636067708333333,0.120991763028104,0.59375,1.0,0.40625,64.0,0.0,16,0.09746093750000001,0.2109375,2.0,0.0
0451.jpg,real,0.9046223958333333,0.09471649431030264,0.6979166666666666,1.0,0.30208333333333337,64.0,0.0,16,0.11542968750000002,0.27734375,2.0,0.0
0452 (10).jpg,real,0.9560546875,0.11708573054962694,0.53125,1.0,0.46875,64.0,0.0,16,0.05302734375,0.29296875,2.0,0.0
0452 (2).jpg,real,0.966796875,0.09105045232565623,0.625,1.0,0.375,64.0,0.0,16,0.06223958333333333,0.20963541666666663,2.0,0.0
0452 (3).jpg,real,0.95703125,0.05853585102340891,0.8333333333333334,1.0,0.16666666666666663,64.0,0.0,16,0.036848958333333334,0.15885416666666663,2.0,0.0
0452 (4).jpg,real,0.98828125,0.04019622145946127,0.8333333333333334,1.0,0.16666666666666663,64.0,0.0,16,0.04274088541666669,0.08333333333333337,2.0,0.0
0452 (5).jpg,real,0.9912109375,0.019979131195386912,0.9270833333333334,1.0,0.07291666666666663,64.0,0.0,16,0.04973958333333332,0.10416666666666663,2.0,0.0
0452 (6).jpg,real,0.9996744791666666,0.001260736766343569,0.9947916666666666,1.0,0.00520833333333337,64.0,0.0,16,0.013639322916666658,0.03776041666666663,2.0,0.0
0452 (7).jpg,real,0.9820963541666667,0.05049561595457086,0.7916666666666666,1.0,0.20833333333333337,64.0,0.0,16,0.04388020833333333,0.1328125,2.0,0.0
0452 (8).jpg,real,0.974609375,0.04683429221985077,0.8489583333333334,1.0,0.15104166666666663,64.0,0.0,16,0.042903645833333344,0.09375,2.0,0.0
0452 (9).jpg,real,0.9886067708333333,0.02164897098264038,0.9375,1.0,0.0625,64.0,0.0,16,0.03736979166666665,0.15885416666666663,2.0,0.0
0452.jpg,real,0.9192708333333333,0.13561683923220352,0.5885416666666666,1.0,0.41145833333333337,64.0,0.0,16,0.07972005208333335,0.29817708333333337,2.0,0.0
0453 (10).jpg,real,0.9772135416666666,0.06874889026092985,0.71875,1.0,0.28125,64.0,0.0,16,0.0361328125,0.15625,2.0,0.0
0453 (2).jpg,real,0.9752604166666666,0.0721335363774195,0.703125,1.0,0.296875,64.0,0.0,16,0.0359375,0.20572916666666663,2.0,0.0
0453 (3).jpg,real,0.9052734375,0.08666866104569995,0.7291666666666666,1.0,0.27083333333333337,64.0,0.0,16,0.08414713541666663,0.20572916666666663,2.0,0.0
0453 (4).jpg,real,0.9801432291666667,0.05667335470786351,0.765625,1.0,0.234375,64.0,0.0,16,0.025878906249999993,0.1640625,2.0,0.0
0453 (5).jpg,real,1.0,0.0,1.0,1.0,0.0,64.0,0.0,16,0.0029296875,0.0146484375,2.0,0.0
0453 (6).jpg,real,0.9677734375,0.049039257075711905,0.8645833333333334,1.0,0.13541666666666663,64.0,0.0,16,0.06145833333333335,0.14583333333333337,2.0,0.0
0453 (7).jpg,real,1.0,0.0,1.0,1.0,0.0,64.0,0.0,16,0.006640625,0.0302734375,2.0,0.0
0453 (8).jpg,real,0.9547526041666667,0.05520338120232949,0.8020833333333334,1.0,0.19791666666666663,64.0,0.0,16,0.07363281249999998,0.19401041666666663,2.0,0.0
0453 (9).jpg,real,0.837890625,0.1583718236350279,0.53125,1.0,0.46875,64.0,0.0,16,0.10358072916666668,0.27083333333333326,2.0,0.0
0453.jpg,real,0.8733723958333334,0.10427596398128028,0.703125,1.0,0.296875,64.0,0.0,16,0.06920572916666667,0.20442708333333337,2.0,0.0
0454 (10).jpg,real,0.9814453125,0.03901771521274889,0.8645833333333334,1.0,0.13541666666666663,64.0,0.0,16,0.02509765625000001,0.13411458333333337,2.0,0.0
0454 (2).jpg,real,0.9944661458333334,0.0189110514951534,0.921875,1.0,0.078125,64.0,0.0,16,0.010091145833333325,0.078125,2.0,0.0
0454 (3).jpg,real,0.9925130208333333,0.01727102004541968,0.9375,1.0,0.0625,64.0,0.0,16,0.010742187499999995,0.06119791666666663,2.0,0.0
0454 (4).jpg,real,0.9794921875,0.05780630450802547,0.765625,1.0,0.234375,64.0,0.0,16,0.030403645833333333,0.14192708333333337,2.0,0.0
0454 (5).jpg,real,0.9918619791666667,0.02016916155554645,0.9166666666666666,1.0,0.08333333333333337,64.0,0.0,16,0.05865885416666668,0.09635416666666663,2.0,0.0
0454 (6).jpg,real,0.9557291666666667,0.10144557906657528,0.640625,1.0,0.359375,64.0,0.0,16,0.05152994791666665,0.18489583333333337,2.0,0.0
0454 (7).jpg,real,0.9873046875,0.027619440423586897,0.90625,1.0,0.09375,64.0,0.0,16,0.02200520833333334,0.0576171875,2.0,0.0
0454 (8).jpg,real,0.9866536458333334,0.05169020742008596,0.7864583333333334,1.0,0.21354166666666663,64.0,0.0,16,0.025748697916666674,0.11458333333333326,2.0,0.0
0454 (9).jpg,real,0.923828125,0.08187350490974842,0.7708333333333334,1.0,0.22916666666666663,64.0,0.0,16,0.06611328124999998,0.1640625,2.0,0.0
0454.jpg,real,0.8001302083333334,0.2330974658277173,0.21354166666666666,1.0,0.7864583333333334,64.0,0.0,16,0.13763020833333334,0.3763020833333333,2.0,0.0
0455 (10).jpg,real,0.9964192708333334,0.013868104429779152,0.9427083333333334,1.0,0.05729166666666663,64.0,0.0,16,0.01608072916666667,0.04296875,2.0,0.0
0455 (2).jpg,real,0.9264322916666667,0.14294331086288264,0.4895833333333333,1.0,0.5104166666666667,64.0,0.0,16,0.07392578125,0.3294270833333333,2.0,0.0
0455 (3).jpg,real,0.90625,0.12563586102165566,0.609375,1.0,0.390625,64.0,0.0,16,0.083203125,0.26041666666666663,2.0,0.0
0455 (4).jpg,real,0.994140625,0.021385504825074005,0.9114583333333334,1.0,0.08854166666666663,64.0,0.0,16,0.0080078125,0.08854166666666663,2.0,0.0
0455 (5).jpg,real,0.9365234375,0.07944242402229278,0.7083333333333334,1.0,0.29166666666666663,64.0,0.0,16,0.09856770833333331,0.18229166666666663,2.0,0.0
0455 (6).jpg,real,0.9895833333333333,0.03184119599124345,0.8697916666666666,1.0,0.13020833333333337,64.0,0.0,16,0.013997395833333332,0.11979166666666674,2.0,0.0
0455 (7).jpg,real,1.0,0.0,1.0,1.0,0.0,64.0,0.0,16,0.0,0.0,2.0,0.0
0455 (8).jpg,real,0.9029947916666666,0.11168922917562592,0.609375,1.0,0.390625,64.0,0.0,16,0.1044921875,0.29557291666666663,2.0,0.0
0455 (9).jpg,real,0.998046875,0.007564420598061361,0.96875,1.0,0.03125,64.0,0.0,16,0.011490885416666657,0.03776041666666663,2.0,0.0
0455.jpg,real,0.951171875,0.11919397712528391,0.5520833333333334,1.0,0.44791666666666663,64.0,0.0,16,0.06097005208333334,0.34895833333333326,2.0,0.0
0456 (10).jpg,real,0.9873046875,0.04916873388739885,0.796875,1.0,0.203125,64.0,0.0,16,0.017382812500000004,0.15885416666666663,2.0,0.0
0456 (2).jpg,real,0.9886067708333334,0.02895306070385467,0.890625,1.0,0.109375,64.0,0.0,16,0.02903645833333333,0.1015625,2.0,0.0
0456 (3).jpg,real,0.9807942708333334,0.04576665478562887,0.8489583333333334,1.0,0.15104166666666663,64.0,0.0,16,0.02447916666666667,0.08854166666666663,2.0,0.0
0456 (4).jpg,real,0.9485677083333334,0.08563858605085636,0.765625,1.0,0.234375,64.0,0.0,16,0.05748697916666666,0.19270833333333337,2.0,0.0
0456 (5).jpg,real,0.9827473958333333,0.02384759493150048,0.9166666666666666,1.0,0.08333333333333337,64.0,0.0,16,0.08235677083333331,0.14583333333333326,2.0,0.0
0456 (6).jpg,real,0.9684244791666666,0.06714177904741833,0.765625,1.0,0.234375,64.0,0.0,16,0.03929036458333333,0.17317708333333337,2.0,0.0
0456 (7).jpg,real,0.9993489583333334,0.002521473532687111,0.9895833333333334,1.0,0.01041666666666663,64.0,0.0,16,0.03437499999999998,0.06315104166666663,2.0,0.0
0456 (8).jpg,real,0.78125,0.2984243198078497,0.1875,1.0,0.8125,64.0,0.0,16,0.1984375,0.4557291666666667,2.0,0.0
0456 (9).jpg,real,0.8987630208333333,0.1690700807750159,0.5416666666666666,1.0,0.45833333333333337,64.0,0.0,16,0.07148437500000002,0.35416666666666663,2.0,0.0
0456.jpg,real,1.0,0.0,1.0,1.0,0.0,64.0,0.0,16,0.011881510416666663,0.046875,2.0,0.0
0457 (10).jpg,real,0.9202473958333333,0.1362867523927653,0.4947916666666667,1.0,0.5052083333333333,64.0,0.0,16,0.09212239583333333,0.3385416666666667,2.0,0.0
0457 (2).jpg,real,0.9957682291666666,0.012105699206892615,0.953125,1.0,0.046875,64.0,0.0,16,0.008854166666666668,0.046875,2.0,0.0
0457 (3).jpg,real,0.8528645833333333,0.16737216404690194,0.484375,1.0,0.515625,64.0,0.0,16,0.09778645833333333,0.32682291666666663,2.0,0.0
0457 (4).jpg,real,0.8264973958333333,0.11465313259362266,0.5260416666666666,0.9375,0.41145833333333337,64.0,0.0,16,0.13190104166666666,0.24869791666666663,2.0,0.0
0457 (5).jpg,real,0.9765625,0.04975253430870521,0.84375,1.0,0.15625,64.0,0.0,16,0.03649088541666666,0.1796875,2.0,0.0
0457 (6).jpg,real,0.9772135416666666,0.05384000433342537,0.7864583333333334,1.0,0.21354166666666663,64.0,0.0,16,0.02578125,0.16145833333333326,2.0,0.0
0457 (7).jpg,real,0.9986979166666666,0.00504294706537425,0.9791666666666666,1.0,0.02083333333333337,64.0,0.0,16,0.006380208333333343,0.02669270833333337,2.0,0.0
0457 (8).jpg,real,0.9768880208333334,0.042789586626737416,0.875,1.0,0.125,64.0,0.0,16,0.04524739583333335,0.11979166666666663,2.0,0.0
0457 (9).jpg,real,0.9619140625,0.06955413632202645,0.7760416666666666,1.0,0.22395833333333337,64.0,0.0,16,0.03821614583333333,0.13802083333333337,2.0,0.0
0457.jpg,real,0.9475911458333334,0.081178787193331,0.75,1.0,0.25,64.0,0.0,16,0.05572916666666668,0.171875,2.0,0.0
0458 (10).jpg,real,1.0,0.0,1.0,1.0,0.0,64.0,0.0,16,0.0,0.0,2.0,0.0
0458 (2).jpg,real,0.9407552083333334,0.06491835463112226,0.7916666666666666,1.0,0.20833333333333337,64.0,0.0,16,0.076171875,0.22428385416666663,2.0,0.0
0458 (3).jpg,real,0.9280598958333333,0.09744280058362151,0.671875,1.0,0.328125,64.0,0.0,16,0.07080078125,0.21354166666666663,2.0,0.0
0458 (4).jpg,real,0.8971354166666667,0.14818028701867703,0.4479166666666667,1.0,0.5520833333333333,64.0,0.0,16,0.08902994791666667,0.33333333333333337,2.0,0.0
0458 (5).jpg,real,0.9651692708333333,0.0471892946419905,0.8645833333333334,1.0,0.13541666666666663,64.0,0.0,16,0.04928385416666667,0.15625,2.0,0.0
0458 (6).jpg,real,0.9388020833333333,0.08584867568685903,0.7604166666666666,1.0,0.23958333333333337,64.0,0.0,16,0.06741536458333335,0.16536458333333337,2.0,0.0
0458 (7).jpg,real,0.9840494791666666,0.034522094433406134,0.8854166666666666,1.0,0.11458333333333337,64.0,0.0,16,0.03662109375000001,0.11067708333333337,2.0,0.0
0458 (8).jpg,real,0.892578125,0.1468052042164243,0.5572916666666666,1.0,0.44270833333333337,64.0,0.0,16,0.0954427083333333,0.33854166666666663,2.0,0.0
0458 (9).jpg,real,0.9899088541666666,0.028555061557057514,0.890625,1.0,0.109375,64.0,0.0,16,0.03447265625,0.07682291666666663,2.0,0.0
0458.jpg,real,0.8173828125,0.2415739648973411,0.19791666666666666,1.0,0.8020833333333334,64.0,0.0,16,0.16393229166666665,0.45963541666666663,2.0,0.0
0459 (10).jpg,real,0.9951171875,0.018911051495153403,0.921875,1.0,0.078125,64.0,0.0,16,0.0049153645833333315,0.07161458333333337,2.0,0.0
0459 (2).jpg,real,0.9996744791666666,0.001260736766343569,0.9947916666666666,1.0,0.00520833333333337,64.0,0.0,16,0.004296875,0.01627604166666663,2.0,0.0
0459 (3).jpg,real,0.9967447916666667,0.008612471715705035,0.9739583333333334,1.0,0.02604166666666663,64.0,0.0,16,0.011653645833333332,0.0390625,2.0,0.0
0459 (4).jpg,real,0.99609375,0.015128841196122723,0.9375,1.0,0.0625,64.0,0.0,16,0.009374999999999994,0.04166666666666663,2.0,0.0
0459 (5).jpg,real,0.9580078125,0.04504789652691417,0.8645833333333334,1.0,0.13541666666666663,64.0,0.0,16,0.07298177083333332,0.13932291666666663,2.0,0.0
0459 (6).jpg,real,1.0,0.0,1.0,1.0,0.0,64.0,0.0,16,0.002278645833333326,0.01139322916666663,2.0,0.0
0459 (7).jpg,real,1.0,0.0,1.0,1.0,0.0,64.0,0.0,16,0.0013020833333333259,0.00651041666666663,2.0,0.0
